init_date,valid_date,lead_day,lat,lon,region,season,month,day_of_year,year,event_type,forecast_t2m,forecast_msl,forecast_rain,forecast_u10,forecast_v10,forecast_rh,forecast_z500,forecast_u850,forecast_v850,forecast_q850,forecast_wind_speed_10m,forecast_wind_speed_850,nbhd_rain_mean,nbhd_rain_std,nbhd_msl_std,abs_error_rain,abs_error_t2m,abs_error_msl,bust
2019-06-01,2019-06-02,1,11.0,73.0,south,monsoon,6,152,2019,normal,29.267120361328125,1007.4043579101562,0.06866455078125,3.00341796875,1.777069091796875,74.72221374511719,5874.90478515625,-0.556793212890625,1.4865875244140625,0.0128911100327968,3.4897699139098193,1.5874385498861352,1.9327799479166667,3.092274326337825,0.567691930620404,0.1552626490592956,0.687957763671875,0.402099609375,0
2019-06-01,2019-06-02,1,11.0,76.0,south,monsoon,6,152,2019,normal,24.728057861328125,1008.3418579101562,6.3018798828125,-1.10205078125,-0.896759033203125,87.08507537841797,5870.31591796875,4.367034912109375,1.8342437744140625,0.0143683515489101,1.4208070551926248,4.736606817919225,1.9073486328125,3.106624333619948,1.0853209051832833,3.4683997631073,2.9663696289062464,0.4248046875,1
2019-06-01,2019-06-02,1,11.0,79.0,south,monsoon,6,152,2019,normal,28.583526611328125,1005.7568969726562,0.0,3.21826171875,1.846405029296875,72.33930206298828,5869.8828125,2.820159912109375,-1.4255218505859375,0.014147575944662,3.7103126583327852,3.1599706448583844,0.9333292643229166,1.9956988563856155,1.4289179891550032,9.313225746154783e-06,1.977203369140625,0.3350830078125,0
2019-06-01,2019-06-02,1,11.0,82.0,south,monsoon,6,152,2019,normal,30.024932861328125,1005.5918579101562,0.02288818359375,8.44384765625,6.354217529296875,72.74784088134766,5857.08544921875,7.177581787109375,1.3791656494140625,0.0133436284959316,10.567622421887636,7.308883512491352,0.9070502387152777,2.47699819647982,0.8995505792640887,0.0135898590087891,0.29925537109375355,0.191650390625,0
2019-06-01,2019-06-02,1,11.0,85.0,south,monsoon,6,152,2019,normal,26.671417236328125,1007.0343627929688,7.91168212890625,3.10205078125,2.079803466796875,94.04640197753906,5859.7109375,9.388519287109377,2.8459625244140625,0.0147083364427089,3.734742495802627,9.81039230075913,1.4300876193576386,2.47828944967818,1.025950838675976,6.542140603065491,2.08929443359375,0.7376708984375,1
2019-06-01,2019-06-02,1,11.0,88.0,south,monsoon,6,152,2019,normal,27.593292236328125,1007.234375,3.0975341796875,4.55126953125,4.099334716796875,76.93112182617188,5865.7021484375,5.173675537109375,1.5256500244140625,0.0125377736985683,6.125242808772621,5.3939342376672155,2.6067097981770835,2.651541161493458,0.979738523557814,2.0281877517700195,0.0380859375,0.24700927734375,0
2019-06-01,2019-06-02,1,11.0,91.0,south,monsoon,6,152,2019,normal,28.097198486328125,1007.58935546875,0.78582763671875,3.96435546875,4.357147216796875,82.54148864746094,5868.2255859375,5.021331787109375,2.4260406494140625,0.0134232603013515,5.890742410889207,5.576687739944243,2.8711954752604165,1.6942944492582608,0.9008189342923367,0.3439076244831085,0.5144653320312464,0.029296875,0
2019-06-01,2019-06-02,1,11.0,94.0,south,monsoon,6,152,2019,normal,27.845245361328125,1008.0443725585938,2.716064453125,2.69970703125,5.626678466796875,83.61770629882812,5873.40087890625,3.757659912109375,4.228775024414063,0.0136583410203456,6.240827559170043,5.657079301387068,3.5001966688368054,1.3710982997277155,0.8129508000546043,0.15326786041259766,0.0784912109375,0.16973876953125,0
2019-06-01,2019-06-02,1,14.0,70.0,south,monsoon,6,152,2019,normal,29.181182861328125,1007.3418579101562,0.00762939453125,2.23974609375,-1.375274658203125,29.12166786193848,5883.037109375,-0.316558837890625,1.3322906494140625,0.0059254728257656,2.628277563341457,1.36938229591404,0.07883707682291667,0.1143561154984391,0.24880719379423777,0.0066980719566345995,0.055511474609375,0.306396484375,0
2019-06-01,2019-06-02,1,14.0,73.0,south,monsoon,6,152,2019,normal,29.499542236328125,1007.4143676757812,0.00762939453125,3.06298828125,-0.771759033203125,54.08644485473633,5882.09375,0.767425537109375,1.9143218994140625,0.0099108777940273,3.158719553300902,2.0624185534425052,0.7459852430555557,1.966236325633651,0.7501469447370339,0.025670975446701,0.616546630859375,0.4137573242188637,0
2019-06-01,2019-06-02,1,14.0,76.0,south,monsoon,6,152,2019,normal,23.962432861328125,1009.046875,0.00762939453125,4.96533203125,0.536834716796875,78.29672241210938,5879.111328125,6.533050537109375,-0.3317718505859375,0.0144908986985683,4.994268083885329,6.54146939771687,0.712924533420139,1.9761002802009073,1.4140024631407968,0.0059045851230622,0.661224365234375,0.51727294921875,0
2019-06-01,2019-06-02,1,14.0,79.0,south,monsoon,6,152,2019,normal,28.456573486328125,1005.75439453125,0.0,1.11279296875,1.315155029296875,64.71593475341797,5873.732421875,5.126800537109375,-2.870834350585937,0.0136378370225429,1.7227712971791418,5.8758636485038656,0.7044474283854169,1.9790040909350086,1.5835473299044938,9.313225746154783e-06,1.31689453125,0.34918212890625,0
2019-06-01,2019-06-02,1,14.0,82.0,south,monsoon,6,152,2019,normal,30.067901611328125,1004.454345703125,0.0,4.14306640625,6.658905029296875,47.12960052490234,5866.7470703125,0.515472412109375,-1.9626312255859373,0.0098250471055507,7.842577091479082,2.029195193984752,0.8994208441840278,2.4796495844564337,0.8242508458406961,9.313225746154783e-06,0.4549560546875,0.022827148437386313,0
2019-06-01,2019-06-02,1,14.0,85.0,south,monsoon,6,152,2019,normal,29.231964111328125,1005.3818969726562,0.152587890625,2.56298828125,7.535858154296875,56.179908752441406,5866.2626953125,2.628753662109375,0.7092437744140625,0.0104964338243007,7.959778078031293,2.7227509154527074,1.319037543402778,2.517184951526986,0.9229729162005793,0.0549107789993287,0.66571044921875,0.07464599609386369,0
2019-06-01,2019-06-02,1,14.0,88.0,south,monsoon,6,152,2019,normal,28.946807861328125,1006.2193603515624,0.6866455078125,4.24658203125,3.818084716796875,84.3591537475586,5867.1806640625,3.243988037109375,0.0334625244140625,0.0140951238572597,5.71062429623708,3.2441606195515194,1.8581814236111114,2.535603153255273,0.8957179414743965,0.4880819469690323,0.347015380859375,0.07702636718738631,0
2019-06-01,2019-06-02,1,14.0,91.0,south,monsoon,6,152,2019,normal,27.118682861328125,1006.7619018554688,3.9520263671875,3.85693359375,0.957733154296875,88.1295394897461,5866.56884765625,3.824066162109375,1.6428375244140625,0.014354046434164,3.9740646121366385,4.162018397822486,1.9997490776909725,1.59044949674721,0.8073171295456012,1.7880406379699707,0.94647216796875,0.1158447265625,0
2019-06-01,2019-06-02,1,14.0,94.0,south,monsoon,6,152,2019,normal,27.997589111328125,1007.329345703125,4.5623779296875,2.50244140625,6.257537841796875,81.9437484741211,5871.66748046875,4.607269287109375,6.291275024414063,0.0137756429612636,6.739361455897314,7.797888926931282,2.6168823242187504,1.4717152807854494,0.6571695088134571,0.7031521797180176,0.692962646484375,0.16265869140625,0
2019-06-01,2019-06-02,1,17.0,70.0,west,monsoon,6,152,2019,normal,29.396026611328125,1006.8568725585938,0.00762939453125,4.26806640625,1.308319091796875,22.337995529174805,5889.43603515625,-0.363433837890625,-0.6149749755859375,0.005132969468832,4.464088898545815,0.7143377178343823,0.010172526041666666,0.006229374549314317,0.4411590108461819,0.007638707756996155,0.38690185546875355,0.7012329101561363,0
2019-06-01,2019-06-02,1,17.0,73.0,west,monsoon,6,152,2019,normal,28.903839111328125,1007.1943969726562,0.02288818359375,2.49951171875,-1.511016845703125,21.0672550201416,5886.60595703125,2.458831787109375,-3.155990600585937,0.0046442113816738,2.9207414709568527,4.000766230147203,0.00762939453125,0.007193062145859248,0.8907393070534547,0.004339963197708199,0.401123046875,0.9324951171875,0
2019-06-01,2019-06-02,1,17.0,76.0,central,monsoon,6,152,2019,normal,29.991729736328125,1006.3118896484376,0.0,4.02685546875,0.469451904296875,56.89472579956055,5883.8017578125,1.995941162109375,-1.9430999755859373,0.0128129087388515,4.054127533347927,2.7855733050351756,0.005086263020833333,0.007193062145859248,1.78692084810425,9.313225746154783e-06,1.835906982421875,0.8020629882813637,0
2019-06-01,2019-06-02,1,17.0,79.0,central,monsoon,6,152,2019,normal,30.978057861328125,1004.1068725585938,0.00762939453125,0.77294921875,1.002655029296875,58.38629150390625,5878.01513671875,4.040863037109375,0.0119781494140625,0.0132277570664882,1.2660045823536945,4.040880790216433,0.0016954210069444447,0.0031718422671626967,1.6722521708813145,0.007638707756996155,1.010101318359375,0.1011962890625,0
2019-06-01,2019-06-02,1,17.0,82.0,central,monsoon,6,152,2019,normal,29.136260986328125,1004.796875,0.0,-0.19580078125,0.680389404296875,61.518890380859375,5876.6640625,0.900238037109375,-0.2497406005859375,0.0134113393723964,0.708002604103662,0.9342370636190609,0.017801920572916668,0.04771337646304758,0.8714955513389044,0.0113770365715026,1.74359130859375,0.073974609375,0
2019-06-01,2019-06-02,1,17.0,85.0,east,monsoon,6,152,2019,normal,29.776885986328125,1004.8443603515624,0.0,4.08056640625,6.542694091796875,62.47108840942383,5872.91650390625,0.576019287109375,-1.3766937255859375,0.0129139982163906,7.710892826038355,1.492341728019987,0.09324815538194446,0.21512480910321585,0.6248738348734119,0.0009313225746154,0.005340576171875,0.06115722656261369,0
2019-06-01,2019-06-02,1,17.0,88.0,east,monsoon,6,152,2019,normal,29.173370361328125,1005.4568481445312,0.0,2.37060546875,2.989959716796875,37.97662734985352,5871.97314453125,-0.691558837890625,1.8459625244140625,0.0080259405076503,3.815708243109719,1.9712511934823957,0.5552503797743055,1.218474673480653,0.8089104610349717,0.0459291040897369,0.147216796875,0.31024169921875,0
2019-06-01,2019-06-02,1,17.0,91.0,east,monsoon,6,152,2019,normal,29.032745361328125,1005.7793579101562,0.1373291015625,1.79736328125,0.239959716796875,77.1773452758789,5868.55712890625,-0.146636962890625,0.8479156494140625,0.0133002363145351,1.8133106271323187,0.8605017997697959,1.6318427191840277,1.7502970084986618,0.9409191665953577,0.025881454348564092,0.142120361328125,0.6551513671875,0
2019-06-01,2019-06-02,1,17.0,94.0,east,monsoon,6,152,2019,normal,27.108917236328125,1007.016845703125,2.0599365234375,-0.49560546875,2.937225341796875,85.40658569335938,5869.78076171875,2.273284912109375,2.3029937744140625,0.0140717588365077,2.9787442805901745,3.235985880162962,2.649095323350694,1.6100966189034576,0.6531318211242066,13.147293090820312,0.224700927734375,0.23114013671875,1
2019-06-01,2019-06-02,1,20.0,70.0,west,monsoon,6,152,2019,normal,28.839385986328125,1006.1893920898438,0.0152587890625,5.54052734375,1.085662841796875,16.053733825683594,5893.64208984375,1.628753662109375,-2.372787475585937,0.0040667615830898,5.645892936719567,2.87801301180731,0.00762939453125,0.008042087962260894,1.1054928665555,0.0028982758522032998,0.072967529296875,0.79412841796875,0
2019-06-01,2019-06-02,1,20.0,73.0,west,monsoon,6,152,2019,normal,26.757354736328125,1006.9468994140624,0.0,-0.10888671875,2.045623779296875,61.49349212646485,5887.31982421875,3.152191162109375,-3.564193725585937,0.0132382474839687,2.0485197006484883,4.758128417349265,0.005086263020833333,0.008042087962260894,1.002144743684973,0.00821053981781,2.622467041015625,0.8992309570311363,0
2019-06-01,2019-06-02,1,20.0,76.0,central,monsoon,6,152,2019,normal,28.030792236328125,1005.786865234375,0.0,2.31884765625,-2.553009033203125,36.140899658203125,5884.2353515625,3.107269287109375,-2.995834350585937,0.0093262754380702,3.448899763187222,4.3162652697400175,0.0033908420138888886,0.007292281483156525,1.652375922315401,9.313225746154783e-06,3.718505859375,0.57257080078125,1
2019-06-01,2019-06-02,1,20.0,79.0,central,monsoon,6,152,2019,normal,33.667510986328125,1002.609375,0.0,3.53564453125,1.775115966796875,36.053932189941406,5881.7626953125,6.154144287109375,-1.8825531005859373,0.009689625352621,3.956237979057281,6.435642787094905,0.000847710503472222,0.0023976873819530837,1.3021146108427124,0.0292975455522537,2.377410888671875,0.3118896484376137,0
2019-06-01,2019-06-02,1,20.0,82.0,central,monsoon,6,152,2019,normal,27.565948486328125,1005.1043701171876,0.0,1.68798828125,2.814178466796875,48.21871948242188,5875.84814453125,4.613128662109375,2.6467437744140625,0.0120184980332851,3.281600963039312,5.318478039869548,0.000847710503472222,0.0023976873819530837,0.9382076513900265,0.0206697732210159,2.324066162109375,0.5474853515626137,0
2019-06-01,2019-06-02,1,20.0,85.0,east,monsoon,6,152,2019,normal,27.271026611328125,1004.0318603515624,0.0,0.18212890625,1.479217529296875,51.698543548583984,5875.720703125,2.915863037109375,-1.5602874755859375,0.0123255811631679,1.4903876802600633,3.3070763912632932,0.0025431315104166665,0.007193062145859248,0.6174526491018829,9.313225746154783e-06,2.181396484375,0.04107666015613631,0
2019-06-01,2019-06-02,1,20.0,88.0,east,monsoon,6,152,2019,normal,29.228057861328125,1004.389404296875,0.0,3.39892578125,7.245819091796875,48.88715362548828,5869.6025390625,3.814300537109375,1.1037750244140625,0.0108454786241054,8.003411196327102,3.970794365352244,0.8324517144097222,2.27403584396465,0.7303439170074876,0.0009313225746154,0.052398681640625,0.26873779296875,0
2019-06-01,2019-06-02,1,20.0,91.0,east,monsoon,6,152,2019,normal,29.716339111328125,1005.5343627929688,0.06866455078125,2.32568359375,3.425506591796875,50.04142379760742,5864.17236328125,1.884613037109375,3.4201812744140625,0.0095441900193691,4.140398481871251,3.905048815251254,1.4190673828125,2.3395952955391945,1.0862709248472613,0.06867386400699615,0.105316162109375,0.4601440429688637,0
2019-06-01,2019-06-02,1,20.0,94.0,east,monsoon,6,152,2019,normal,24.851104736328125,1007.3218994140624,3.2196044921875,-1.06787109375,0.071014404296875,76.8681640625,5859.83837890625,4.406097412109375,1.2893218994140625,0.0126231275498867,1.0702297503267517,4.590865426616818,2.003139919704861,2.2578915265590336,0.6617350817068737,2.6268177032470703,1.1522827148437536,0.525390625,0
2019-06-01,2019-06-02,1,23.0,70.0,west,monsoon,6,152,2019,normal,28.136260986328125,1004.5218505859376,0.0,4.83251953125,2.075897216796875,12.583520889282228,5892.41845703125,8.150238037109375,-3.9157562255859375,0.0035961230751127,5.259524149066884,9.042097482318995,0.0033908420138888886,0.006343684534325394,1.9822604415786638,0.0065695494413375,1.2779541015625,0.4147949218752274,0
2019-06-01,2019-06-02,1,23.0,73.0,west,monsoon,6,152,2019,normal,28.626495361328125,1004.3318481445312,0.0,1.68017578125,2.954803466796875,49.742183685302734,5888.74755859375,2.626800537109375,-0.4880218505859375,0.0122345052659511,3.3990960832688857,2.6717496867048425,0.0016954210069444443,0.004795374763906166,1.980510878632125,9.313225746154783e-06,2.78265380859375,0.5966796875,1
2019-06-01,2019-06-02,1,23.0,76.0,central,monsoon,6,152,2019,normal,28.374542236328125,1005.046875,0.0,4.44775390625,-0.475860595703125,46.28445053100586,5884.10791015625,4.986175537109375,-5.5309906005859375,0.0116937719285488,4.473137390814759,7.446731062059241,0.0,0.0,2.0283220294688915,9.313225746154783e-06,2.5740966796875,0.6260986328123863,0
2019-06-01,2019-06-02,1,23.0,79.0,central,monsoon,6,152,2019,normal,31.593292236328125,1002.4168701171876,0.0,3.42822265625,0.685272216796875,32.05632019042969,5876.84228515625,2.447113037109375,-8.030990600585938,0.0090482793748378,3.4960418464228242,8.395544785366244,0.0,0.0,1.7389242184914964,9.313225746154783e-06,1.868133544921875,0.3551635742188637,0
2019-06-01,2019-06-02,1,23.0,82.0,central,monsoon,6,152,2019,normal,28.784698486328125,1003.2218627929688,0.0,-0.31005859375,1.858123779296875,34.596561431884766,5872.0498046875,8.327972412109375,1.6506500244140625,0.0095799528062343,1.8838153600463952,8.489980565346011,0.0,0.0,1.3258864557983832,9.313225746154783e-06,0.8855590820312464,0.03948974609375,0
2019-06-01,2019-06-02,1,23.0,85.0,east,monsoon,6,152,2019,normal,25.813995361328125,1004.5543823242188,0.0,1.01806640625,1.444061279296875,48.63514709472656,5863.94287109375,9.101409912109377,2.7893218994140625,0.0118048749864101,1.7668537533987687,9.519242566863904,0.3458658854166667,0.9701905055780551,1.1820948804943872,9.313225746154783e-06,0.944122314453125,0.51214599609375,0
2019-06-01,2019-06-02,1,23.0,88.0,east,monsoon,6,152,2019,normal,28.333526611328125,1004.2218627929688,0.02288818359375,-1.43505859375,2.108123779296875,76.15343475341797,5853.5419921875,6.367034912109375,2.0197906494140625,0.0151584707200527,2.550211566974918,6.679722137894668,1.3944837782118054,2.3390251505895527,1.073787190490396,0.0183433294296265,2.1660766601562464,1.4695434570311363,1
2019-06-01,2019-06-02,1,23.0,91.0,east,monsoon,6,152,2019,normal,24.919464111328125,1006.2493896484376,7.26318359375,-1.16259765625,-1.679962158203125,99.22018432617188,5839.77587890625,5.800628662109375,5.181900024414063,0.0159133039414882,2.043013989994316,7.778134785326574,1.7623901367187498,2.337155845332119,1.1518358789951502,7.142364978790283,3.397918701171875,0.6598510742188637,1
2019-06-01,2019-06-02,1,23.0,94.0,east,monsoon,6,152,2019,normal,25.579620361328125,1007.2368774414062,0.0,-0.50732421875,-0.347930908203125,79.79850006103516,5844.8486328125,0.960784912109375,-1.1266937255859375,0.0132682882249355,0.6151697162680794,1.4807249571111238,1.7844306098090275,2.3400691842184123,0.6580109847297474,0.5355216264724731,2.0394287109375,1.7425537109375,1
2019-06-01,2019-06-02,1,26.0,70.0,west,monsoon,6,152,2019,normal,28.452667236328125,1001.3843994140624,0.0,1.13232421875,4.234100341796875,19.13176727294922,5888.08447265625,7.560394287109375,-0.4938812255859375,0.0059998594224452,4.382894459232644,7.57650845980801,0.0,0.0,2.4450303465877905,9.313225746154783e-06,0.338592529296875,0.17431640625,0
2019-06-01,2019-06-02,1,26.0,73.0,west,monsoon,6,152,2019,normal,31.647979736328125,1002.244384765625,0.0,4.35400390625,3.029022216796875,30.363187789916992,5882.7822265625,8.118988037109375,1.3772125244140625,0.0088170133531093,5.303991478640337,8.234966975290678,0.0,0.0,2.381716852507373,9.313225746154783e-06,1.935760498046875,0.11956787109375,0
2019-06-01,2019-06-02,1,26.0,76.0,central,monsoon,6,152,2019,normal,32.286651611328125,1001.2518920898438,0.0,4.11962890625,0.228240966796875,31.222715377807617,5871.25927734375,10.109222412109377,-4.5173187255859375,0.0090473257005214,4.125946711257302,11.072603408685055,0.0,0.0,1.9408166830158107,9.313225746154783e-06,2.50665283203125,0.6726684570313637,0
2019-06-01,2019-06-02,1,26.0,79.0,central,monsoon,6,152,2019,normal,29.298370361328125,1000.62939453125,0.0,-1.69482421875,0.942108154296875,27.9560604095459,5861.80126953125,7.269378662109375,-4.7497406005859375,0.0079997144639492,1.9390711453822969,8.683542013832003,0.0016954210069444443,0.004795374763906166,4.149263425305425,9.313225746154783e-06,3.285980224609375,0.1497802734376137,1
2019-06-01,2019-06-02,1,26.0,82.0,central,monsoon,6,152,2019,normal,30.501495361328125,1001.704345703125,0.0,-4.75439453125,-1.230743408203125,48.668094635009766,5851.29833984375,1.601409912109375,2.4104156494140625,0.0118668638169765,4.91110951777858,2.893893106101601,0.011867947048611112,0.02857174266620673,6.4922859009998675,9.313225746154783e-06,1.32806396484375,0.05853271484375,0
2019-06-01,2019-06-02,1,26.0,85.0,east,monsoon,6,152,2019,normal,25.985870361328125,1003.3368530273438,0.0,-5.15771484375,-0.757110595703125,66.89970397949219,5837.91455078125,0.300628662109375,-0.3903656005859375,0.0140684209764003,5.2129875180710945,0.4927097468109317,0.3636678059895833,0.9643197891352209,6.757395411663248,0.2613477408885956,1.152496337890625,0.11138916015613631,0
2019-06-01,2019-06-02,1,26.0,88.0,northeast,monsoon,6,152,2019,normal,23.880401611328125,1006.141845703125,3.08990478515625,-2.98291015625,-0.388946533203125,88.99542999267578,5828.58447265625,-4.246246337890625,1.4416656494140625,0.0145195089280605,3.008160967426798,4.484306836819935,1.4029608832465277,2.334105564208473,7.0865867652956185,0.8901879787445068,1.6700439453125,0.83624267578125,0
2019-06-01,2019-06-02,1,26.0,91.0,northeast,monsoon,6,152,2019,normal,24.071807861328125,1006.5318603515624,2.105712890625,1.39111328125,-0.037384033203125,94.6416244506836,5838.62841796875,-3.578277587890625,-1.1091156005859375,0.014623936265707,1.3916155098333283,3.7462258222727916,1.4029608832465277,2.334105564208473,6.222718473084138,3.9119253158569336,0.84613037109375,0.12347412109386369,0
2019-06-01,2019-06-02,1,26.0,94.0,northeast,monsoon,6,152,2019,normal,22.925323486328125,1007.576904296875,0.091552734375,-1.13330078125,0.625701904296875,93.27693939208984,5838.6796875,2.298675537109375,1.4787750244140625,0.0141056142747402,1.2945553421243126,2.7332553480668222,1.061333550347222,2.2868407697270627,5.969202929286768,0.0906214118003846,2.9480590820312464,0.4130859375,1
2019-06-01,2019-06-02,1,29.0,70.0,north,monsoon,6,152,2019,normal,33.665557861328125,998.389404296875,0.0,1.30615234375,-4.089141845703125,11.856637001037598,5875.236328125,-0.152496337890625,-9.198959350585938,0.0038688739296048,4.292681560442607,9.200223272660425,0.0,0.0,1.9769687531642046,9.313225746154783e-06,1.65447998046875,0.41021728515625,0
2019-06-01,2019-06-02,1,29.0,73.0,north,monsoon,6,152,2019,normal,29.962432861328125,998.7418823242188,0.0,2.32080078125,-0.225860595703125,9.814132690429688,5865.57421875,7.896331787109375,-3.290756225585937,0.0032208522316068,2.331765270120897,8.554597140038013,0.0,0.0,1.5982763085725702,9.313225746154783e-06,1.4085083007812464,0.4710693359375,0
2019-06-01,2019-06-02,1,29.0,76.0,north,monsoon,6,152,2019,normal,27.839385986328125,999.5418701171876,0.0,-1.18505859375,1.421600341796875,17.36315155029297,5853.97509765625,-0.929840087890625,1.4572906494140625,0.0053599439561367,1.850759682513567,1.7286696115562699,0.0,0.0,6.627593252386574,9.313225746154783e-06,3.76849365234375,0.1259155273436363,1
2019-06-01,2019-06-02,1,29.0,79.0,north,monsoon,6,152,2019,normal,28.573760986328125,1002.3093872070312,0.0,-4.33056640625,1.811248779296875,58.54141616821289,5838.0166015625,-4.011871337890625,4.697525024414063,0.0127375684678554,4.694084313201613,6.177528064427118,0.010172526041666666,0.02385668823152379,7.978141496731937,9.313225746154783e-06,2.5850830078125,0.39703369140625,0
2019-06-01,2019-06-02,1,29.0,82.0,central,monsoon,6,152,2019,normal,5.386260986328125,1014.3543701171876,0.0152587890625,-0.23486328125,-0.962188720703125,49.35990524291992,5824.8115234375,-0.283355712890625,-0.5153656005859375,0.007614430040121,0.9904382338782327,0.5881259748515265,0.050014919704861105,0.08381623734746822,8.106663663424182,0.0032335519790650004,2.058685302734375,1.7126464843752274,1
2019-06-01,2019-06-02,1,29.0,85.0,east,monsoon,6,152,2019,normal,-6.002410888671875,1020.796875,0.091552734375,0.79736328125,0.307342529296875,28.449827194213867,5820.85986328125,0.089691162109375,-0.1833343505859375,0.0039823614060878,0.8545452782622855,0.20409798790114916,0.3992716471354167,0.9545995674386041,6.584725886317385,0.0633951276540757,0.185943603515625,0.5318603515623863,0
2019-06-01,2019-06-02,1,29.0,88.0,northeast,monsoon,6,152,2019,normal,1.276885986328125,1017.7393798828124,0.05340576171875,-0.33349609375,0.039764404296875,33.947025299072266,5824.3271484375,-0.545074462890625,0.4338531494140625,0.0048435293138027,0.33585838145800995,0.696659691206549,0.6230672200520834,1.083726183945424,6.756243706371368,0.053415074944496155,1.222747802734375,1.5599365234373863,1
2019-06-01,2019-06-02,1,29.0,91.0,northeast,monsoon,6,152,2019,normal,-1.197723388671875,1021.27685546875,0.0,-0.47705078125,0.282928466796875,34.89412307739258,5833.93798828125,-0.414215087890625,0.9182281494140624,0.0048707090318202,0.5546403927007713,1.0073316600864939,0.5933973524305556,1.0966458294265469,6.932245014487501,0.0058338046073913,2.375030517578125,0.66156005859375,0
